Date,cap,stochaistic_k_percent,stochaistic_D,Momentum,rate_of_change,William_R_percent,AD_oscillator,Disparity
12-08-2009,126.230469,67.09345066,86.02107015,75.050782,12473.70128,0.329065493,0.899401342,100.5566669
13-08-2009,35.75,82.91119476,84.16245757,78,12048.96209,0.170888052,0.443615547,100.8289058
14-08-2009,-84.19043,49.18986032,76.94527892,40.430664,23055.27406,0.508101397,0.022344241,99.94312965
17-08-2009,-179.489257,5.859549738,65.32454307,-120.919922,-7554.867463,0.941404503,-0.038264729,98.12995643
18-08-2009,74.319336,32.97266761,58.91266042,-152.129882,-6059.256938,0.670273324,0.990121051,99.24893144
19-08-2009,69.870117,52.87564319,54.82723157,-58.790039,-15783.55843,0.471243568,0.525253778,99.99850557
20-08-2009,69.310547,75.92238066,56.07152818,108.59961,8609.653207,0.240776193,0.88340931,100.594275
21-08-2009,158.319336,96.73355916,66.22261516,144.349609,6585.372851,0.032664408,0.983708837,102.0452673
24-08-2009,3.030273,83.35136355,68.54517414,111.089843,8559.990739,0.166486365,0.805620768,101.9072989
25-08-2009,29.400391,83.96959446,68.6963741,217.889648,4378.037289,0.160304055,0.997299538,101.8890236
26-08-2009,3.019531,84.32968562,73.71634914,408.179687,2338.068217,0.156703144,0.449428268,101.3032586
27-08-2009,41.110351,91.93333777,86.01260457,362.689453,2641.55183,0.080666622,0.440397076,101.1409193
28-08-2009,-39.830078,76.25820918,92.19625337,265.040039,3601.040896,0.237417908,0.369322107,100.355207
31-08-2009,-50.589844,52.67014324,92.16689623,146.230468,6494.050387,0.473298568,-0.010667056,99.63249201
01-09-2009,-186.110351,5.477204718,82.10329967,-195.360352,-4765.859354,0.945227953,0.231955072,97.97124857
02-09-2009,-24.179688,4.993231184,68.99753853,-228.610351,-4059.601799,0.950067688,0.296227796,97.99306706
03-09-2009,63.330079,24.3010419,60.5617783,-194.679687,-4799.992488,0.756989581,0.715016656,98.95880183
04-09-2009,94.769531,49.92169796,55.69779308,-102.25,-9233.515434,0.50078302,0.814807818,100.1373172
08-09-2009,56.459961,64.7837961,52.90552315,-83.290039,-11402.7319,0.352162039,0.98185418,100.8593028
09-09-2009,49.950195,90.74902205,52.73633519,3.019532,316182.1013,0.092509779,0.790576526,101.3843699
10-09-2009,78.900391,98.54776055,55.92055682,131.200196,7338.007688,0.014522394,0.687450596,102.0335962
11-09-2009,-27.360352,88.80392476,61.0825256,294.810547,3258.163676,0.111960752,0.285721406,101.3473277
14-09-2009,28.339844,94.19283266,73.75618674,346.129883,2781.268038,0.058071673,0.270100792,101.045835
15-09-2009,57.290039,92.27203658,86.22458751,338.799804,2858.15105,0.077279634,0.654541176,101.1262919
16-09-2009,106.110351,97.77345235,96.72064615,350.44043,2794.115382,0.022265477,0.964904043,101.7254534
17-09-2009,-5.070312,81.3266165,101.2070631,286.580078,3414.02654,0.186733835,0.598078834,101.2140364
18-09-2009,33.860352,90.07395538,104.819943,272.980468,3597.400307,0.099260446,1.012053986,101.1811648
21-09-2009,-39,76.23510822,102.7465267,151.379883,6459.814976,0.237648918,-0.016267171,100.5312238
22-09-2009,51.019531,92.24469527,101.8460888,224.459961,4379.342344,0.077553047,0.902781184,100.7235921
23-09-2009,-80.639649,49.72997255,96.26409564,121.75,8007.022427,0.502700275,0.497431121,99.71262146
24-09-2009,-43.310546,16.43521329,85.1558643,24.030274,40396.71137,0.835647867,0.407865226,99.25728355
25-09-2009,-43.449219,8.730097171,73.22130153,-126.519531,-7639.287273,0.912699028,0.300139922,99.00825661
28-09-2009,126.509765,53.55994488,66.90508618,5.44043,179937.2541,0.464400551,0.987783797,100.272245
29-09-2009,-47.910156,36.53341686,60.50605766,-78,-12490.00025,0.634665831,0.473105396,99.90320994
30-09-2009,-30.230469,33.51334787,52.42597087,-66.580079,-14587.3667,0.664866521,0.205789816,99.69362853
01-10-2009,-203.979492,2.133555266,41.84003474,-320.589844,-2966.182632,0.978664447,-0.002888554,98.07093434
02-10-2009,-18.889648,14.2407983,30.69662088,-260.879883,-3636.796296,0.857592017,0.163674425,98.2256002
05-10-2009,112.529297,41.95592432,29.58604257,-107.69043,-8914.208997,0.580440757,0.954295405,99.54451061
06-10-2009,124.430664,74.47320248,37.87718388,66.05957,14731.02232,0.255267975,1.008723918,100.8094487
07-10-2009,2.529297,73.07114597,47.06876228,-63.780274,-15248.57055,0.26928854,0.140189871,100.8458993
08-10-2009,57.820312,87.75183253,51.95331766,44.669922,21909.30648,0.122481675,1.022930414,101.4143186
09-10-2009,79.200195,99.98405811,61.01769498,152.660157,6462.026912,0.000159419,0.780382905,101.992815
12-10-2009,18.740235,90.82782207,69.20547701,376.519532,2625.574231,0.091721779,0.811154928,101.6432252
13-10-2009,-10.430664,86.51949528,81.26061129,383.389648,2574.680778,0.134805047,0.116081559,100.9233399
14-10-2009,141.330078,97.21666297,93.11430625,416.110352,2407.02023,0.02783337,1.015694645,101.7851885
15-10-2009,46.480469,100,101.4063171,331.69043,3033.835022,0,0.550832933,101.773556
16-10-2009,-64.69043,79.98320232,102.1934599,270.330078,3697.668506,0.200167977,-0.010515598,100.7023122
19-10-2009,95.75,92.70150524,104.9977969,305.320313,3305.443497,0.072984948,0.993813471,101.2274649
20-10-2009,-53.580078,74.75094312,103.140527,176.540039,5687.933755,0.252490569,0.058715793,100.4646908
21-10-2009,-92.660156,44.11836429,95.15971361,63.560547,15653.3586,0.558816357,0.44385223,99.45268335
22-10-2009,153.720703,84.48706366,94.25389098,210.25,4794.915372,0.155129363,0.827078967,100.4699882
23-10-2009,-127.570313,27.3321645,85.79855802,-43.680664,-22829.73466,0.726678355,0.159601808,99.44424643
26-10-2009,-103.990234,6.854972995,72.88974516,-194.980469,-5060.999192,0.93145027,0.449322795,98.67904894
27-10-2009,12.770508,15.70459229,60.84754406,-113.740234,-8688.367849,0.842954077,0.726227609,98.98197877
28-10-2009,-118.200196,1.275728846,49.60361928,-329.5,-2962.880252,0.987242712,0.140293902,98.24846565
29-10-2009,198.609375,56.58712156,44.44442161,-78.900391,-12626.78163,0.434128784,0.983107779,100.3739451
30-10-2009,-249.389648,6.632569911,34.71322544,-236.629883,-4104.608575,0.933674301,-0.001621799,98.19110698
02-11-2009,75.339844,25.65840067,32.07608778,-291.86914,-3354.051213,0.743415993,0.811955355,99.38554097
03-11-2009,-20.169922,23.63167841,23.38246131,-200.269532,-4879.379334,0.763683216,-0.023578621,99.49656296
04-11-2009,40.5,42.33897082,25.52629079,-65.820313,-14892.2714,0.576610292,0.970351172,99.90000009
05-11-2009,193.549804,97.87191772,38.52871146,123.790039,8083.008974,0.021280823,1.027574137,101.7938007
06-11-2009,19.270508,94.2333226,49.74710151,260.729492,3844.375197,0.057666774,0.357878031,101.5864886
09-11-2009,202.389649,99.76514012,63.8170174,264.360352,3868.560604,0.002348599,0.986514136,103.2539439
10-11-2009,24.410156,97.62308374,69.67929771,534.239258,1918.048809,0.023769163,0.53651894,102.6650832
11-11-2009,42.40039,92.05272776,81.88217741,501.819336,2050.789802,0.079472722,0.991338012,102.3735285
12-11-2009,-91.970703,74.86213661,88.91128254,425.559571,2396.249649,0.251378634,0.201994683,100.8307591
13-11-2009,69.680664,86.61474616,97.90886365,468.330079,2192.998098,0.133852538,0.952142825,100.8851765
16-11-2009,137.239258,94.51576371,105.3626912,401,2595.251861,0.054842363,0.981896209,101.6538833
17-11-2009,21.5,99.82038071,105.6410431,414,2521.115923,0.001796193,0.409688748,101.365822
18-11-2009,-0.939453,95.55675051,105.8301042,199.36914,5229.650672,0.044432495,-0.065597163,100.97861
19-11-2009,-97.419922,60.39050853,100.2051568,85.470703,12088.86796,0.396094915,-0.005788285,99.95129221
20-11-2009,-7.780273,55.04068247,94.12195664,26.90039,38356.91659,0.449593175,0.144697232,99.77606005
23-11-2009,131.120117,85.28883807,93.15568668,253.480468,4122.980472,0.147111619,1.010763517,100.7074921
24-11-2009,-18.290039,74.15432526,93.05457077,163.240234,6391.628893,0.258456747,0.031990076,100.3159351
25-11-2009,19.270508,86.96870104,93.10513576,57.44043,18217.83087,0.13031299,0.789072964,100.5316965
27-11-2009,-142.460938,29.7585933,83.85411141,-127.5,-8086.211704,0.702414067,-0.055072387,99.22122192
30-11-2009,34.050781,42.96780631,75.73231507,-81.469726,-12697.77174,0.570321937,0.538545542,99.66892312
01-12-2009,126.620118,89.00116099,74.79580228,139.139648,7525.949813,0.10998839,0.991133962,100.6971771
02-12-2009,-14.810547,78.44618837,77.37518512,134.519532,7770.380652,0.215538116,0.455616972,100.3300207
03-12-2009,-87.059571,47.7913399,76.33956475,-84.799804,-12224.26221,0.522086601,0.34871283,99.61530077
04-12-2009,18.29004,55.22868569,72.04525727,-44.80957,-23184.55721,0.447713143,0.734781321,99.89537147
07-12-2009,-1.44043,55.65256384,69.40214849,-74.290039,-13985.87279,0.443474362,0.653885984,100.0090641
08-12-2009,-102.570313,13.53887262,58.912173,-23.950195,-42947.33186,0.864611274,-0.032839578,99.0392845
09-12-2009,53.150391,36.0834701,59.81572683,-7.790039,-132695.7388,0.639165299,0.527944391,99.54177932
10-12-2009,67.410156,60.55431247,62.32808486,-65.75,-15826.35753,0.394456875,0.988236028,100.2948229
11-12-2009,67.870117,83.91854526,61.60199689,18.820312,55639.35391,0.160814547,0.93152294,100.9016239
14-12-2009,28.029297,94.43185946,63.88566419,134.899414,7784.35539,0.055681405,0.994934818,100.9988106
15-12-2009,-49.5,77.54359936,68.13598697,63.099609,16564.28648,0.224564006,-0.023963861,100.4399709
16-12-2009,-9.819336,73.6444228,70.76680656,51.009765,20468.86536,0.263555772,0.703687902,100.2652069
17-12-2009,-130.600586,26.0293918,66.53492484,22.290039,46246.03737,0.739706082,-0.008028389,98.95909981
18-12-2009,20.709961,25.91693967,68.30322013,-8.160157,-126577.0946,0.740830603,0.590966391,99.16824426
21-12-2009,84.570313,59.91362171,71.70752751,8.30957,125327.0584,0.400863783,1.007096741,99.97533983
22-12-2009,49.65039,80.16808319,74.50949475,-6.570312,-159275.9931,0.198319168,1.006901621,100.4719755
23-12-2009,2.799805,82.31014977,74.27972396,-34.609375,-30241.63375,0.176898502,0.499999991,100.5342018
24-12-2009,50.790039,99.23701105,74.96617419,68.089844,15450.30687,0.007629889,0.921153506,100.9551999
28-12-2009,29.919922,98.42540245,77.94928892,105.959961,9953.835372,0.015745976,0.696270252,101.0673967
29-12-2009,-3.469726,88.96439764,80.13785675,237.15039,4446.718454,0.110356024,0.922335086,100.724401
30-12-2009,4.149414,87.29881558,88.89063158,219.620118,4803.070803,0.127011844,0.117451919,100.452978
31-12-2009,-117.819336,8.121118617,86.34837143,13.910157,74967.16108,0.918788814,0.049287275,99.28705455
04-01-2010,153.86914,88.44600527,90.42442622,119.030273,8891.821966,0.115539947,1.015151685,100.6086128
05-01-2010,-19.839843,81.87955111,90.66892164,105.579101,10013.36385,0.181204489,0.009664871,100.3512335
06-01-2010,6.390625,82.79252868,90.73783291,53.589844,19730.75288,0.172074713,0.474205193,100.2941093
07-01-2010,35.290039,97.08848119,90.43090008,59.780274,17743.07751,0.029115188,0.361052377,100.5274048
08-01-2010,13.909179,99.38352378,90.56777455,72.780274,14589.37958,0.006164762,0.192715209,100.5357185
11-01-2010,42.550782,95.16388516,91.45341563,115.480468,9234.4536,0.048361148,0.685723186,100.8118947
12-01-2010,-34.770508,80.05591952,90.41871619,199.209961,5334.703,0.199440805,-0.009657828,100.1951061
13-01-2010,52.070312,86.03760734,101.5496431,96.80957,11032.76208,0.139623927,0.86525699,100.5684711
14-01-2010,26.830078,93.95143118,102.3361326,138.530274,7731.558955,0.060485688,0.755589885,100.6613054
15-01-2010,-98.620117,47.78579588,97.46559611,35.970703,29495.25449,0.522142041,-0.004093038,99.66488605
19-01-2010,111.320313,97.45957455,99.56088837,118.569336,9045.702751,0.025404255,0.871804857,100.5924338
20-01-2010,-115.780274,40.38320213,91.46013422,-15.040039,-70499.48734,0.596167979,-0.027192591,99.46563549
21-01-2010,-214.330078,4.276319381,77.87339073,-274.110351,-3790.400415,0.957236806,0.049074044,97.82434122
22-01-2010,-214.480469,2.680790039,64.66152,-454.279297,-2239.366957,0.9731921,-0.001292595,96.37101176
25-01-2010,20.25,6.853770904,54.2040702,-483.909179,-2107.184735,0.931462291,0.985770509,97.23400085
26-01-2010,-1.05957,6.737088818,42.8754247,-516.259766,-1974.643525,0.932629112,0.681458691,97.89797801
27-01-2010,42.629883,21.07012491,32.46380952,-373.490235,-2740.676783,0.789298751,0.403250473,98.80633647
28-01-2010,-114.879883,9.833929719,27.04211435,-604.969727,-1672.887007,0.901660703,0.111263421,98.51132633
29-01-2010,-53.049805,4.128234081,13.70906571,-535.820313,-1878.863088,0.958717659,0.607801921,98.72978945
01-02-2010,117.139649,40.99709135,13.79676417,-204.34961,-4984.364919,0.590029086,1.012953637,100.1757682
02-02-2010,105.600586,93.36373701,26.52353812,123.86914,8312.683538,0.06636263,0.915465989,101.0946625
03-02-2010,-18.610352,83.6622286,38.09231506,73.689453,13937.61168,0.163377714,0.137511841,100.7323387
04-02-2010,-269.429687,1.309750519,37.30031214,-192.110351,-5206.476192,0.986902495,0.009343537,98.3649661
05-02-2010,1.739258,36.92352788,41.61266058,-223.929687,-4471.149227,0.630764721,0.151268631,98.77455428
08-02-2010,-95.149415,15.27875018,40.78532133,-212.070313,-4672.21909,0.847212498,0.131189338,98.04315499
09-02-2010,145.179688,46.59714518,46.03720926,-8.69043,-115743.8659,0.534028548,1.007280469,99.54210152
10-02-2010,-17.610352,42.37416133,51.50091315,-147.15039,-6821.850681,0.576258387,0.219451574,99.54870078
11-02-2010,99.38086,65.47210527,54.99734371,-152.659179,-6644.99213,0.345278947,0.666397247,100.8160389
12-02-2010,-36.420899,60.28117696,50.2712637,-171.410157,-5891.797677,0.39718823,-0.044284765,100.6131637
16-02-2010,160.670899,97.58567571,52.26032758,266.629882,3851.334852,0.024143243,1.009343242,101.9167616
17-02-2010,47.909179,97.38254784,65.98501291,297.009765,3471.010535,0.026174522,0.875035393,101.888964
18-02-2010,78.379883,97.24488983,74.60235033,484.510743,2145.029918,0.027551102,0.86856048,102.0179171
19-02-2010,14.660157,92.38835807,85.6180086,343.709961,3026.490585,0.076116419,0.459342602,101.6208741
22-02-2010,-19.269532,88.05431738,91.54046177,345,3009.675328,0.119456826,0.483696144,100.9495129
23-02-2010,-99.160156,65.66317967,94.86746439,138.219726,7439.177065,0.343368203,0.193594992,99.77632054
24-02-2010,82.599609,80.93515598,97.07647163,275.020508,3772.140569,0.19064844,1.013866864,100.2843003
25-02-2010,-45.189453,53.49807734,96.1074574,52.220703,19764.24996,0.465019227,-0.04136292,99.69880995
26-02-2010,4.689453,55.1716677,90.0483134,16.019532,64454.19108,0.448283323,0.399456132,99.71762188
01-03-2010,78.060547,86.24572509,88.45733872,10.889648,95538.35017,0.137542749,1.009555547,100.4609455
02-03-2010,2.120117,81.20938348,86.1665521,3.63086,286598.2293,0.187906165,0.787223274,100.4770642
03-03-2010,-9.75,74.34694477,83.58920734,13.379883,77704.41465,0.256530552,0.683730601,100.3695076
04-03-2010,48.59961,91.04705703,84.01674158,161.729492,6457.783005,0.08952943,0.904105023,100.6025192
05-03-2010,118.65039,98.51331751,88.70961841,192.040039,5502.081884,0.014866825,1.007172768,101.5100103
08-03-2010,-11.540039,88.83478167,89.83813637,231.489258,4558.535295,0.111652183,0.474967159,101.0575156
09-03-2010,7.889649,83.1693801,94.07689391,239.120117,4418.022212,0.168306199,0.763698212,100.8412082
10-03-2010,0.850586,80.81958268,97.74088176,163.540039,6461.61646,0.191804173,0.497009479,100.6449229
11-03-2010,50.789062,99.67809232,99.65979137,205.859375,5154.897533,0.003219077,0.425239316,100.7865469
12-03-2010,11.640625,92.02653488,101.2050987,227.930664,4661.36949,0.079734651,0.660748734,100.5974933
15-03-2010,19.120117,98.59940043,104.6697352,198.010743,5374.531821,0.014005996,0.264655595,100.4936554
16-03-2010,43.830079,95.71258344,105.336239,119.780274,8921.319106,0.042874166,0.719100512,100.7447554
17-03-2010,47.080078,86.84464743,103.6692861,181.150391,5925.281123,0.131553526,1.004654281,100.9480694
18-03-2010,46.55957,98.25521922,105.0150629,214.790039,5018.468255,0.017447808,0.901171537,101.0842792
19-03-2010,-39,75.08400053,103.8600087,174.650391,6150.561935,0.249159995,0.324079041,100.5003802
22-03-2010,46.179688,86.3624613,104.6518485,174.049804,6197.013384,0.136375387,0.591608282,100.6769868
23-03-2010,100.440429,98.43540978,104.4743224,264.139648,4122.376236,0.015645902,0.989646447,101.2811181
24-03-2010,-50.110351,78.77149354,102.5807451,194,5585.644531,0.212285065,-0.01586407,100.5319721
25-03-2010,3.780273,57.53921733,96.71500465,155.229492,6983.988559,0.424607827,0.983840709,100.3724122
26-03-2010,7.94043,59.76428904,91.57953402,116.69043,9298.414919,0.40235711,0.733402679,100.3023254
29-03-2010,45.789062,77.1798409,90.19884738,116.69043,9337.406977,0.228201591,0.98323844,100.5679584
30-03-2010,12.320313,81.54006575,87.81096831,165.439453,6592.998057,0.184599343,0.604436397,100.4555167
31-03-2010,-50.030274,42.09806763,83.09869218,70.740235,15347.17814,0.579019324,0,99.8947746
01-04-2010,70.140625,79.05162591,82.05428712,38.240234,28574.79981,0.209483741,1.006859976,100.4924029
05-04-2010,45.040039,91.54589817,81.07007118,137.399414,7986.605973,0.084541018,0.951621273,100.7380099
06-04-2010,-10.540039,89.47191725,82.59870314,128.780273,8518.377837,0.105280827,0.231039036,100.5355408
07-04-2010,-64.959961,41.67342956,80.33216203,47.159179,23107.95006,0.583265704,-0.062538012,99.80975134
08-04-2010,29.929688,60.71026374,80.46730127,31.20996,35011.48451,0.392897363,0.492453413,100.0395533
09-04-2010,69.830078,97.84070678,83.41885354,89.929687,12228.83119,0.021592932,0.997969364,100.5646926
12-04-2010,9.969727,87.18233298,84.22489172,149.339844,7369.747706,0.12817667,0.863160095,100.4475557
13-04-2010,13.980468,89.99127845,91.06677898,92.34961,11932.28636,0.100087215,0.361492635,100.4493637
14-04-2010,102.259766,99.24967955,93.95221521,149.560547,7437.195554,0.007503204,1.011568628,101.1974755
15-04-2010,20.700195,96.78557809,94.70074091,174.580078,6383.643792,0.032144219,0.538811708,101.1631749
16-04-2010,-125.299804,56.22957351,89.95183467,121.140625,9095.759706,0.437704265,0.051257692,99.863368
19-04-2010,74.75,72.54314804,94.36179445,164.979493,6723.29003,0.27456852,0.652528915,100.3142315
20-04-2010,23.799804,81.86953026,97.38454681,119.709961,9286.662093,0.181304697,0.836247941,100.3851573
21-04-2010,2.870117,85.67083676,95.64599395,118.950195,9352.586536,0.143291632,0.445013463,100.3022283
22-04-2010,12.399415,88.78382377,95.87477835,114.870117,9692.938712,0.112161762,0.186875748,100.2384039
23-04-2010,72.930664,99.41335379,97.22078911,81.169921,13803.48796,0.005866462,0.713572749,100.7633141
26-04-2010,-1.44043,81.35114855,94.66385611,60.459961,18532.97635,0.186488515,0.763643694,100.6918454
27-04-2010,-214.799805,6.607331241,81.78124942,-26.669922,-41214.93206,0.933926688,0.05629067,98.81123283
28-04-2010,56.769531,27.3005775,77.6485357,-46.780274,-23610.95519,0.726994225,0.764800833,99.34986551
